time,temperature,humidity,windspeed,apparent_temperature,carbon_intensity_forecast,carbon_intensity_actual,carbon_intensity_index
2024-02-05 12:00:00+00:00,11.0,73,33.8,5.1,62.0,64.0,low
2024-02-05 13:00:00+00:00,11.5,70,35.9,5.3,60.5,66.0,low
2024-02-05 14:00:00+00:00,11.7,69,35.2,5.6,65.5,65.0,low
2024-02-05 15:00:00+00:00,11.4,72,28.8,6.3,67.5,68.5,low
2024-02-05 16:00:00+00:00,11.1,76,26.7,6.5,73.5,75.0,low
2024-02-05 17:00:00+00:00,10.7,78,25.4,6.2,77.5,74.5,low
2024-02-05 18:00:00+00:00,10.9,78,26.4,6.3,70.0,70.5,low
2024-02-05 19:00:00+00:00,10.6,78,25.5,6.1,65.0,62.5,low
2024-02-05 20:00:00+00:00,10.7,78,26.0,6.1,62.0,51.0,low
2024-02-05 21:00:00+00:00,10.7,78,27.9,5.9,54.0,49.5,low
2024-02-05 22:00:00+00:00,10.3,82,27.3,5.7,46.5,48.0,low
2024-02-05 23:00:00+00:00,10.9,82,27.9,6.3,46.5,44.5,low
2024-02-06 00:00:00+00:00,11.3,81,29.9,6.4,44.0,52.5,low
2024-02-06 01:00:00+00:00,11.4,79,28.8,6.6,51.0,49.0,low
2024-02-06 02:00:00+00:00,10.9,83,29.1,6.2,48.0,48.5,low
2024-02-06 03:00:00+00:00,11.3,81,29.0,6.6,50.0,46.0,low
2024-02-06 04:00:00+00:00,11.5,79,31.3,6.5,49.5,48.0,low
2024-02-06 05:00:00+00:00,11.7,79,31.6,6.6,47.5,53.5,low
2024-02-06 06:00:00+00:00,11.7,82,30.8,6.9,49.5,74.5,low
2024-02-06 07:00:00+00:00,11.7,82,30.9,6.9,70.5,85.5,low
2024-02-06 08:00:00+00:00,11.9,80,30.6,7.1,81.0,81.0,low
2024-02-06 09:00:00+00:00,12.1,80,31.3,7.2,75.0,75.5,low
2024-02-06 10:00:00+00:00,12.2,81,29.8,7.6,71.0,79.0,low
2024-02-06 11:00:00+00:00,12.6,74,35.4,6.9,71.5,79.0,low
2024-02-06 12:00:00+00:00,12.1,77,34.3,6.7,73.5,78.5,low
2024-02-06 13:00:00+00:00,13.2,70,36.4,7.3,73.0,83.5,low
2024-02-06 14:00:00+00:00,13.2,71,30.7,8.2,76.5,92.5,low
2024-02-06 15:00:00+00:00,12.7,76,30.9,7.8,101.0,114.0,low
2024-02-06 16:00:00+00:00,12.2,79,32.0,7.2,127.0,136.0,moderate
2024-02-06 17:00:00+00:00,12.0,81,32.9,7.0,145.0,148.5,moderate
2024-02-06 18:00:00+00:00,11.7,86,33.0,6.7,143.5,150.0,moderate
2024-02-06 19:00:00+00:00,11.5,87,33.3,6.4,151.5,156.5,moderate
2024-02-06 20:00:00+00:00,11.1,90,32.9,6.2,155.5,160.5,moderate
2024-02-06 21:00:00+00:00,11.1,91,32.2,6.4,162.0,148.5,moderate
2024-02-06 22:00:00+00:00,11.3,90,34.7,6.2,141.0,139.5,moderate
2024-02-06 23:00:00+00:00,11.2,91,31.6,6.6,133.5,146.0,moderate
2024-02-07 00:00:00+00:00,10.2,96,15.0,7.9,143.5,153.5,moderate
2024-02-07 01:00:00+00:00,5.4,95,17.5,1.5,144.5,154.0,moderate
2024-02-07 02:00:00+00:00,5.7,90,13.2,2.4,148.0,160.0,moderate
2024-02-07 03:00:00+00:00,4.7,93,13.0,1.3,156.0,166.0,moderate
2024-02-07 04:00:00+00:00,5.0,91,11.6,1.8,169.0,175.5,moderate
2024-02-07 05:00:00+00:00,4.9,89,10.8,1.8,187.5,197.5,moderate
2024-02-07 06:00:00+00:00,4.9,90,8.0,2.2,216.0,238.0,high
2024-02-07 07:00:00+00:00,4.8,91,6.7,2.3,209.5,255.0,high
2024-02-07 08:00:00+00:00,5.1,89,8.5,2.4,255.0,252.5,high
2024-02-07 09:00:00+00:00,5.6,86,11.4,2.4,252.5,251.0,high
2024-02-07 10:00:00+00:00,6.2,84,13.4,2.7,251.5,249.5,high
2024-02-07 11:00:00+00:00,7.1,77,15.5,3.3,251.5,245.5,high
2024-02-07 12:00:00+00:00,7.6,73,14.4,3.9,244.5,247.0,high
2024-02-07 13:00:00+00:00,6.8,79,10.4,3.8,248.5,248.5,high
2024-02-07 14:00:00+00:00,7.0,78,9.7,4.0,256.5,249.0,high
2024-02-07 15:00:00+00:00,7.0,78,9.4,4.1,256.5,253.0,high
2024-02-07 16:00:00+00:00,6.8,78,9.3,3.9,261.0,257.5,high
2024-02-07 17:00:00+00:00,6.3,82,6.2,3.9,264.0,265.5,high
2024-02-07 18:00:00+00:00,6.1,84,7.2,3.5,266.0,265.0,high
2024-02-07 19:00:00+00:00,5.6,87,6.2,3.2,274.0,267.0,high
2024-02-07 20:00:00+00:00,5.1,90,5.4,2.8,275.5,270.5,very high
2024-02-07 21:00:00+00:00,5.1,89,5.9,2.7,276.5,260.5,high
2024-02-07 22:00:00+00:00,4.1,94,5.4,1.8,275.0,249.0,high
2024-02-07 23:00:00+00:00,3.8,95,4.7,1.6,264.0,236.0,high
2024-02-08 00:00:00+00:00,3.0,96,5.5,0.5,244.5,233.0,high
2024-02-08 01:00:00+00:00,3.2,96,5.3,0.8,241.0,221.0,high
2024-02-08 02:00:00+00:00,3.4,95,7.1,0.7,235.5,220.5,high
2024-02-08 03:00:00+00:00,4.1,93,10.8,1.0,225.0,203.0,high
2024-02-08 04:00:00+00:00,4.2,94,10.1,1.2,206.5,203.0,high
2024-02-08 05:00:00+00:00,4.6,93,14.8,1.0,212.5,210.5,high
2024-02-08 06:00:00+00:00,4.6,95,17.0,0.7,223.0,222.5,high
2024-02-08 07:00:00+00:00,4.5,94,17.6,0.5,227.0,204.0,high
2024-02-08 08:00:00+00:00,4.5,95,20.0,0.2,202.0,194.5,high
2024-02-08 09:00:00+00:00,5.0,95,19.3,0.8,191.0,197.5,high
2024-02-08 10:00:00+00:00,5.3,97,18.4,1.4,196.5,187.0,moderate
2024-02-08 11:00:00+00:00,5.8,97,17.6,2.1,190.0,178.5,moderate
2024-02-08 12:00:00+00:00,7.5,97,10.7,5.2,182.5,177.0,moderate
2024-02-08 13:00:00+00:00,8.2,95,6.4,6.6,179.0,176.0,moderate
2024-02-08 14:00:00+00:00,12.1,91,20.4,9.4,181.5,169.0,moderate
2024-02-08 15:00:00+00:00,12.2,90,19.6,9.5,169.0,164.0,moderate
2024-02-08 16:00:00+00:00,11.5,93,19.6,8.7,164.5,160.5,moderate
2024-02-08 17:00:00+00:00,11.3,92,18.9,8.6,160.5,155.0,moderate
2024-02-08 18:00:00+00:00,11.1,93,21.1,8.1,158.0,143.0,moderate
2024-02-08 19:00:00+00:00,10.8,90,21.3,7.5,132.5,123.0,moderate
2024-02-08 20:00:00+00:00,10.6,88,19.5,7.4,120.0,93.5,low
2024-02-08 21:00:00+00:00,10.2,90,20.5,6.9,98.0,70.0,low
2024-02-08 22:00:00+00:00,10.1,90,23.1,6.4,76.0,57.0,low
2024-02-08 23:00:00+00:00,10.3,91,23.9,6.6,59.0,59.0,low
2024-02-09 00:00:00+00:00,10.4,90,21.3,7.0,59.0,65.0,low
2024-02-09 01:00:00+00:00,10.6,91,20.4,7.5,64.5,60.0,low
2024-02-09 02:00:00+00:00,10.9,90,21.2,7.6,59.0,63.0,low
2024-02-09 03:00:00+00:00,10.5,90,20.3,7.3,61.5,60.0,low
2024-02-09 04:00:00+00:00,10.3,90,17.5,7.5,60.5,62.5,low
2024-02-09 05:00:00+00:00,9.8,92,16.6,7.0,60.5,74.0,low
2024-02-09 06:00:00+00:00,9.8,91,20.6,6.4,78.5,109.5,low
2024-02-09 07:00:00+00:00,9.7,92,22.0,6.0,109.5,127.0,moderate
2024-02-09 08:00:00+00:00,9.9,92,27.1,5.6,126.5,131.5,moderate
2024-02-09 09:00:00+00:00,10.9,89,28.7,6.5,128.5,131.5,moderate
2024-02-09 10:00:00+00:00,11.0,89,28.3,6.7,126.5,131.0,moderate
2024-02-09 11:00:00+00:00,11.2,89,31.0,6.5,126.5,123.0,moderate
2024-02-09 12:00:00+00:00,12.3,83,27.4,8.2,119.0,120.5,moderate
2024-02-09 13:00:00+00:00,12.3,82,29.4,7.9,115.0,126.0,moderate
2024-02-09 14:00:00+00:00,12.4,81,23.6,8.7,118.5,126.5,moderate
2024-02-09 15:00:00+00:00,12.2,79,23.4,8.5,130.5,132.0,moderate
2024-02-09 16:00:00+00:00,11.6,84,21.8,8.1,160.5,130.5,moderate
2024-02-09 17:00:00+00:00,10.6,87,18.6,7.5,175.5,133.5,moderate
2024-02-09 18:00:00+00:00,10.2,88,16.3,7.3,134.0,126.5,moderate
2024-02-09 19:00:00+00:00,9.8,89,16.0,7.0,118.5,112.5,moderate
2024-02-09 20:00:00+00:00,10.1,88,15.4,7.4,104.0,98.5,low
2024-02-09 21:00:00+00:00,10.1,89,18.7,6.9,90.5,84.5,low
2024-02-09 22:00:00+00:00,10.1,89,15.9,7.4,90.5,82.0,low
2024-02-09 23:00:00+00:00,9.8,91,16.3,7.1,76.5,79.0,low
2024-02-10 00:00:00+00:00,9.8,93,13.6,7.5,78.5,86.0,low
2024-02-10 01:00:00+00:00,9.3,95,10.9,7.4,80.0,85.5,low
2024-02-10 02:00:00+00:00,9.6,96,11.0,7.8,81.5,96.0,low
2024-02-10 03:00:00+00:00,9.6,96,8.4,8.1,89.0,100.0,low
2024-02-10 04:00:00+00:00,9.5,97,7.4,8.1,95.5,108.5,low
2024-02-10 05:00:00+00:00,9.4,97,8.3,7.9,103.0,130.0,moderate
2024-02-10 06:00:00+00:00,9.1,95,6.1,7.8,138.0,170.0,moderate
2024-02-10 07:00:00+00:00,8.6,96,6.2,7.1,180.5,192.0,moderate
2024-02-10 08:00:00+00:00,8.5,96,6.8,6.9,202.0,203.5,high
2024-02-10 09:00:00+00:00,8.8,94,9.7,6.9,203.5,202.5,high
2024-02-10 10:00:00+00:00,10.0,89,8.7,8.2,202.0,197.5,high
2024-02-10 11:00:00+00:00,11.0,85,9.1,9.3,201.5,197.5,high
2024-02-10 12:00:00+00:00,11.5,83,8.4,9.9,202.0,198.5,high
2024-02-10 13:00:00+00:00,11.7,80,8.7,10.0,202.5,206.0,high
2024-02-10 14:00:00+00:00,11.2,84,9.4,9.5,206.5,214.0,high
2024-02-10 15:00:00+00:00,11.1,85,6.2,9.8,218.0,215.0,high
2024-02-10 16:00:00+00:00,10.4,90,4.7,9.4,227.0,223.5,high
2024-02-10 17:00:00+00:00,9.9,90,6.4,8.5,234.5,225.0,high
2024-02-10 18:00:00+00:00,9.4,91,5.5,8.1,229.0,232.0,high
2024-02-10 19:00:00+00:00,9.0,92,5.4,7.6,240.0,227.0,high
2024-02-10 20:00:00+00:00,8.7,92,7.4,6.9,231.0,217.0,high
2024-02-10 21:00:00+00:00,8.3,90,7.7,6.4,224.5,205.0,high
2024-02-10 22:00:00+00:00,8.4,84,2.5,7.0,217.5,206.5,high
2024-02-10 23:00:00+00:00,7.8,91,2.6,6.5,208.0,206.5,high
2024-02-11 00:00:00+00:00,6.9,94,4.3,5.3,219.5,203.5,high
2024-02-11 01:00:00+00:00,7.1,96,4.5,5.6,203.0,194.0,high
2024-02-11 02:00:00+00:00,7.0,96,4.7,5.4,198.5,192.0,high
2024-02-11 03:00:00+00:00,6.1,97,4.6,4.3,194.0,196.5,high
2024-02-11 04:00:00+00:00,5.4,99,4.3,3.6,206.0,191.0,high
2024-02-11 05:00:00+00:00,5.4,98,5.8,3.3,204.5,196.5,high
2024-02-11 06:00:00+00:00,5.5,97,6.1,3.4,209.5,198.0,high
2024-02-11 07:00:00+00:00,5.8,94,4.8,3.9,222.5,203.0,high
2024-02-11 08:00:00+00:00,6.1,94,6.3,4.0,206.0,202.5,high
2024-02-11 09:00:00+00:00,6.5,94,4.3,4.8,204.0,194.0,high
2024-02-11 10:00:00+00:00,7.3,93,4.8,5.6,193.5,182.5,moderate
2024-02-11 11:00:00+00:00,8.8,87,7.6,6.9,184.5,178.5,moderate
2024-02-11 12:00:00+00:00,10.0,79,9.2,7.8,179.0,177.0,moderate
2024-02-11 13:00:00+00:00,10.6,74,13.5,7.6,173.5,167.0,moderate
2024-02-11 14:00:00+00:00,10.5,76,17.4,7.0,164.5,168.5,moderate
2024-02-11 15:00:00+00:00,10.1,75,17.3,6.6,168.5,180.5,moderate
2024-02-11 16:00:00+00:00,9.7,76,12.6,6.8,190.0,186.0,moderate
2024-02-11 17:00:00+00:00,8.0,83,8.1,5.6,194.5,189.0,moderate
2024-02-11 18:00:00+00:00,7.2,87,9.4,4.7,186.0,202.5,high
2024-02-11 19:00:00+00:00,7.3,87,12.7,4.3,199.5,197.0,high
2024-02-11 20:00:00+00:00,6.4,91,12.4,3.4,196.0,183.0,moderate
2024-02-11 21:00:00+00:00,5.7,93,12.4,2.6,174.0,168.5,moderate
2024-02-11 22:00:00+00:00,5.1,94,12.2,1.9,171.0,143.0,moderate
2024-02-11 23:00:00+00:00,4.6,95,11.8,1.4,139.5,117.5,moderate
2024-02-12 00:00:00+00:00,4.2,96,11.9,1.0,114.0,123.0,moderate
2024-02-12 01:00:00+00:00,4.3,95,11.4,1.2,119.0,124.5,moderate
2024-02-12 02:00:00+00:00,4.1,95,11.1,1.0,123.5,120.5,moderate
2024-02-12 03:00:00+00:00,3.8,95,11.4,0.6,121.5,124.0,moderate
2024-02-12 04:00:00+00:00,3.6,95,10.2,0.4,125.5,142.5,moderate
2024-02-12 05:00:00+00:00,3.2,95,9.8,0.1,150.0,186.0,moderate
2024-02-12 06:00:00+00:00,3.0,95,10.0,-0.2,193.0,207.5,high
2024-02-12 07:00:00+00:00,2.8,96,10.0,-0.4,213.0,208.0,high
2024-02-12 08:00:00+00:00,3.1,96,10.3,-0.1,206.0,196.0,high
2024-02-12 09:00:00+00:00,4.6,91,11.3,1.4,190.0,178.0,moderate
2024-02-12 10:00:00+00:00,6.0,84,12.7,2.6,162.5,156.0,moderate
2024-02-12 11:00:00+00:00,7.2,78,13.0,3.9,149.5,135.0,moderate
2024-02-12 12:00:00+00:00,8.3,72,12.6,4.9,124.5,133.0,moderate
2024-02-12 13:00:00+00:00,9.0,64,14.8,5.2,132.0,134.0,moderate
2024-02-12 14:00:00+00:00,9.2,59,15.5,5.1,127.0,144.5,moderate
2024-02-12 15:00:00+00:00,9.0,59,16.5,4.7,127.0,162.0,moderate
2024-02-12 16:00:00+00:00,8.3,61,13.6,4.4,136.0,168.0,moderate
2024-02-12 17:00:00+00:00,6.6,66,11.8,2.8,136.0,172.5,moderate
2024-02-12 18:00:00+00:00,5.6,69,13.5,1.5,145.0,171.0,moderate
2024-02-12 19:00:00+00:00,5.1,71,12.4,1.2,160.0,156.0,moderate
2024-02-12 20:00:00+00:00,4.3,77,11.5,0.6,133.0,139.0,moderate
2024-02-12 21:00:00+00:00,4.0,81,12.9,0.1,126.5,122.0,moderate
2024-02-12 22:00:00+00:00,4.3,79,15.0,0.1,113.5,87.5,low
2024-02-12 23:00:00+00:00,4.4,77,16.3,0.1,94.5,71.0,low
2024-02-13 00:00:00+00:00,5.0,74,17.3,0.5,84.5,78.0,low
2024-02-13 01:00:00+00:00,5.2,78,16.8,0.9,79.5,76.0,low
2024-02-13 02:00:00+00:00,5.6,77,17.8,1.2,83.0,71.0,low
2024-02-13 03:00:00+00:00,5.5,79,16.0,1.4,76.0,75.5,low
2024-02-13 04:00:00+00:00,5.2,83,14.3,1.4,77.5,88.0,low
2024-02-13 05:00:00+00:00,5.7,83,13.6,2.1,92.5,135.0,moderate
2024-02-13 06:00:00+00:00,6.8,81,13.7,3.3,147.5,174.5,moderate
2024-02-13 07:00:00+00:00,7.3,82,13.2,4.0,185.5,170.0,moderate
2024-02-13 08:00:00+00:00,6.5,89,14.7,3.1,178.5,170.5,moderate
2024-02-13 09:00:00+00:00,7.9,85,16.1,4.5,174.0,164.0,moderate
2024-02-13 10:00:00+00:00,8.9,81,18.3,5.2,171.5,160.0,moderate
2024-02-13 11:00:00+00:00,8.8,81,18.0,5.1,166.5,155.0,moderate
2024-02-13 12:00:00+00:00,9.2,81,18.2,5.5,162.5,154.0,moderate
2024-02-13 13:00:00+00:00,8.9,90,17.3,5.7,159.5,163.5,moderate
2024-02-13 14:00:00+00:00,9.0,91,19.4,5.5,163.5,179.5,moderate
2024-02-13 15:00:00+00:00,9.0,89,22.7,5.0,164.0,191.5,moderate
2024-02-13 16:00:00+00:00,9.2,89,24.6,4.9,168.0,200.5,high
2024-02-13 17:00:00+00:00,9.6,91,27.2,5.1,174.0,197.5,high
2024-02-13 18:00:00+00:00,10.2,92,25.1,6.3,178.5,195.0,high
2024-02-13 19:00:00+00:00,10.8,93,22.6,7.5,187.0,192.5,high
2024-02-13 20:00:00+00:00,11.3,93,24.2,7.8,194.5,181.5,moderate
2024-02-13 21:00:00+00:00,11.3,93,25.0,7.7,177.5,161.5,moderate
2024-02-13 22:00:00+00:00,11.4,93,24.4,7.9,148.5,148.0,moderate
2024-02-13 23:00:00+00:00,11.4,92,22.0,8.2,145.5,133.0,moderate
2024-02-14 00:00:00+00:00,11.3,92,21.3,8.2,139.0,136.0,moderate
2024-02-14 01:00:00+00:00,11.7,91,21.6,8.6,140.0,138.0,moderate
2024-02-14 02:00:00+00:00,11.3,92,21.6,8.2,139.0,132.5,moderate
2024-02-14 03:00:00+00:00,10.7,92,17.9,7.9,136.5,126.5,moderate
2024-02-14 04:00:00+00:00,11.3,92,21.2,8.2,128.5,123.5,moderate
2024-02-14 05:00:00+00:00,11.5,92,20.9,8.5,137.5,155.5,moderate
2024-02-14 06:00:00+00:00,11.6,93,17.1,9.3,179.0,192.5,high
2024-02-14 07:00:00+00:00,11.7,93,21.3,8.8,204.5,194.0,high
2024-02-14 08:00:00+00:00,11.4,94,20.4,8.6,195.0,184.5,moderate
2024-02-14 09:00:00+00:00,12.1,92,22.2,9.1,190.5,180.5,moderate
2024-02-14 10:00:00+00:00,12.4,90,23.2,9.3,182.5,174.5,moderate
2024-02-14 11:00:00+00:00,12.6,89,22.2,9.7,178.0,166.5,moderate
2024-02-14 12:00:00+00:00,13.0,89,22.7,10.1,170.0,167.0,moderate
2024-02-14 13:00:00+00:00,13.8,88,22.0,11.2,173.5,172.0,moderate
2024-02-14 14:00:00+00:00,13.6,88,23.6,10.7,172.5,177.0,moderate
2024-02-14 15:00:00+00:00,13.2,90,20.8,10.6,182.0,178.0,moderate
2024-02-14 16:00:00+00:00,13.0,91,22.3,10.2,186.0,181.5,moderate
2024-02-14 17:00:00+00:00,12.5,92,23.2,9.5,189.0,184.0,moderate
2024-02-14 18:00:00+00:00,12.4,91,21.1,9.6,186.5,184.5,moderate
2024-02-14 19:00:00+00:00,12.5,89,22.2,9.5,187.5,167.5,moderate
2024-02-14 20:00:00+00:00,12.4,89,18.4,9.9,170.0,142.5,moderate
2024-02-14 21:00:00+00:00,12.1,89,16.0,9.9,135.5,117.5,moderate
2024-02-14 22:00:00+00:00,12.2,89,17.9,9.7,111.5,95.0,low
2024-02-14 23:00:00+00:00,12.1,92,20.0,9.5,100.0,84.0,low
2024-02-15 00:00:00+00:00,12.2,92,19.1,9.8,81.5,84.5,low
2024-02-15 01:00:00+00:00,12.6,92,18.0,10.4,87.5,78.5,low
2024-02-15 02:00:00+00:00,12.6,93,14.0,11.0,80.0,77.0,low
2024-02-15 03:00:00+00:00,12.3,94,15.0,10.6,78.0,77.5,low
2024-02-15 04:00:00+00:00,12.2,94,16.2,10.3,82.0,90.0,low
2024-02-15 05:00:00+00:00,12.4,94,17.5,10.3,93.0,117.5,low
2024-02-15 06:00:00+00:00,12.7,93,18.8,10.5,136.5,144.0,moderate
2024-02-15 07:00:00+00:00,12.9,91,18.2,10.7,163.0,152.0,moderate
2024-02-15 08:00:00+00:00,12.8,88,16.9,10.7,165.5,151.5,moderate
2024-02-15 09:00:00+00:00,13.1,88,16.1,11.1,158.5,149.5,moderate
2024-02-15 10:00:00+00:00,13.8,87,11.5,12.6,155.5,142.0,moderate
2024-02-15 11:00:00+00:00,14.6,84,12.4,13.4,151.5,137.5,moderate
2024-02-15 12:00:00+00:00,15.8,80,14.3,14.4,140.5,137.5,moderate
2024-02-15 13:00:00+00:00,16.5,75,15.8,14.9,145.0,143.0,moderate
2024-02-15 14:00:00+00:00,16.0,74,14.4,14.3,147.5,167.5,moderate
2024-02-15 15:00:00+00:00,15.9,71,11.9,14.4,174.5,174.5,moderate
2024-02-15 16:00:00+00:00,14.9,72,12.6,13.0,189.5,172.0,moderate
2024-02-15 17:00:00+00:00,13.6,76,11.5,11.8,182.0,168.5,moderate
2024-02-15 18:00:00+00:00,12.3,82,8.0,10.9,174.5,172.5,moderate
2024-02-15 19:00:00+00:00,11.8,84,9.0,10.3,176.5,167.5,moderate
2024-02-15 20:00:00+00:00,10.6,90,7.2,9.3,168.5,159.0,moderate
2024-02-15 21:00:00+00:00,10.8,91,7.9,9.5,159.0,142.0,moderate
2024-02-15 22:00:00+00:00,11.2,91,10.1,9.7,131.0,118.0,moderate
2024-02-15 23:00:00+00:00,11.3,92,9.3,10.0,115.5,114.5,moderate
2024-02-16 00:00:00+00:00,11.2,93,8.2,10.1,115.5,129.5,moderate
2024-02-16 01:00:00+00:00,9.9,95,5.8,8.9,128.0,126.5,moderate
2024-02-16 02:00:00+00:00,10.9,94,5.8,10.0,129.0,125.0,moderate
2024-02-16 03:00:00+00:00,11.0,94,10.7,9.5,128.0,118.5,moderate
2024-02-16 04:00:00+00:00,10.9,95,11.9,9.3,119.0,121.0,moderate
2024-02-16 05:00:00+00:00,11.0,94,13.3,9.1,132.0,123.5,moderate
2024-02-16 06:00:00+00:00,10.9,91,12.2,9.0,142.5,164.5,moderate
2024-02-16 07:00:00+00:00,10.4,91,11.4,8.4,155.5,182.0,moderate
2024-02-16 08:00:00+00:00,9.6,93,13.9,7.2,179.0,176.5,moderate
2024-02-16 09:00:00+00:00,10.2,90,19.2,7.1,172.5,164.5,moderate
2024-02-16 10:00:00+00:00,10.7,86,19.5,7.5,152.5,156.0,moderate
2024-02-16 11:00:00+00:00,11.4,80,21.3,7.8,145.5,157.0,moderate
2024-02-16 12:00:00+00:00,12.0,75,22.3,8.2,155.0,161.0,moderate
2024-02-16 13:00:00+00:00,12.6,72,20.2,9.0,160.0,171.0,moderate
2024-02-16 14:00:00+00:00,12.9,68,20.9,9.2,167.5,178.5,moderate
2024-02-16 15:00:00+00:00,12.9,67,20.0,9.3,182.0,190.0,moderate
2024-02-16 16:00:00+00:00,12.3,70,17.0,9.0,192.0,206.0,high
2024-02-16 17:00:00+00:00,11.8,72,15.4,8.7,207.5,214.0,high
2024-02-16 18:00:00+00:00,11.2,73,14.3,8.3,213.0,219.5,high
2024-02-16 19:00:00+00:00,10.8,74,13.5,8.0,216.0,225.0,high
2024-02-16 20:00:00+00:00,9.8,80,13.4,6.9,219.5,225.5,high
2024-02-16 21:00:00+00:00,8.4,88,12.8,5.7,217.0,214.5,high
2024-02-16 22:00:00+00:00,7.6,93,10.4,5.2,209.0,197.5,high
2024-02-16 23:00:00+00:00,7.2,95,10.0,4.8,190.5,187.5,moderate
2024-02-17 00:00:00+00:00,6.9,95,10.6,4.4,186.0,188.0,high
2024-02-17 01:00:00+00:00,7.6,92,10.2,5.2,170.5,174.5,moderate
2024-02-17 02:00:00+00:00,8.1,91,9.4,5.9,155.5,167.0,moderate
2024-02-17 03:00:00+00:00,7.2,94,7.4,5.2,149.5,153.5,moderate
2024-02-17 04:00:00+00:00,5.9,96,6.5,3.8,148.5,144.5,moderate
2024-02-17 05:00:00+00:00,6.1,95,6.9,3.9,143.5,144.5,moderate
2024-02-17 06:00:00+00:00,7.6,91,4.0,6.1,153.0,152.0,moderate
2024-02-17 07:00:00+00:00,8.5,89,7.0,6.7,155.5,156.0,moderate
2024-02-17 08:00:00+00:00,9.4,92,9.5,7.5,160.5,147.5,moderate
2024-02-17 09:00:00+00:00,10.4,92,11.4,8.6,146.0,135.5,moderate
2024-02-17 10:00:00+00:00,11.2,91,11.8,9.4,128.0,125.0,moderate
2024-02-17 11:00:00+00:00,12.1,90,13.5,10.3,117.5,117.5,moderate
2024-02-17 12:00:00+00:00,13.1,87,14.8,11.2,113.5,110.5,moderate
2024-02-17 13:00:00+00:00,13.3,86,18.3,11.0,101.0,107.5,low
2024-02-17 14:00:00+00:00,13.1,85,17.4,10.7,97.0,111.0,low
2024-02-17 15:00:00+00:00,12.2,89,18.5,9.6,107.0,130.0,moderate
2024-02-17 16:00:00+00:00,11.7,88,19.5,8.8,126.0,138.5,moderate
2024-02-17 17:00:00+00:00,11.0,89,19.1,8.1,132.0,134.5,moderate
2024-02-17 18:00:00+00:00,10.5,90,19.8,7.3,136.0,135.5,moderate
2024-02-17 19:00:00+00:00,10.6,88,21.1,7.2,119.5,127.0,moderate
2024-02-17 20:00:00+00:00,11.2,86,22.8,7.6,113.0,106.5,moderate
2024-02-17 21:00:00+00:00,11.6,85,24.8,7.7,97.0,80.0,low
2024-02-17 22:00:00+00:00,11.7,85,25.6,7.8,84.0,67.5,low
2024-02-17 23:00:00+00:00,11.6,89,25.6,7.8,71.0,72.5,low
2024-02-18 00:00:00+00:00,11.4,92,25.5,7.8,68.0,76.5,low
2024-02-18 01:00:00+00:00,11.1,92,23.1,7.8,74.5,78.5,low
2024-02-18 02:00:00+00:00,11.0,93,23.4,7.6,79.0,85.5,low
2024-02-18 03:00:00+00:00,10.9,93,22.9,7.5,85.0,92.0,low
2024-02-18 04:00:00+00:00,10.7,93,21.6,7.5,96.0,95.5,low
2024-02-18 05:00:00+00:00,10.7,93,21.3,7.6,98.5,96.0,low
2024-02-18 06:00:00+00:00,10.8,93,20.4,7.7,102.5,107.5,low
2024-02-18 07:00:00+00:00,10.8,93,19.1,7.9,111.5,112.5,moderate
2024-02-18 08:00:00+00:00,11.1,93,20.6,8.2,112.0,115.0,moderate
2024-02-18 09:00:00+00:00,11.5,94,18.0,9.1,114.5,112.5,moderate
2024-02-18 10:00:00+00:00,12.2,92,19.1,9.7,112.5,110.0,moderate
2024-02-18 11:00:00+00:00,13.5,85,23.9,10.3,109.0,96.5,low
2024-02-18 12:00:00+00:00,14.8,76,20.0,12.1,96.5,84.0,low
2024-02-18 13:00:00+00:00,13.2,85,18.9,10.6,87.5,78.5,low
2024-02-18 14:00:00+00:00,13.6,85,16.8,11.5,85.0,91.5,low
2024-02-18 15:00:00+00:00,13.9,80,17.9,11.4,97.5,111.5,low
2024-02-18 16:00:00+00:00,12.9,82,15.8,10.6,125.0,138.0,moderate
2024-02-18 17:00:00+00:00,12.1,84,14.2,9.9,143.5,152.5,moderate
2024-02-18 18:00:00+00:00,11.0,87,11.9,9.0,148.5,153.5,moderate
2024-02-18 19:00:00+00:00,9.9,91,11.5,7.9,151.0,150.5,moderate
2024-02-18 20:00:00+00:00,9.3,93,10.1,7.3,142.0,130.0,moderate
2024-02-18 21:00:00+00:00,8.7,92,9.8,6.7,131.0,102.0,low
2024-02-18 22:00:00+00:00,8.3,93,10.1,6.1,110.5,92.0,low
2024-02-18 23:00:00+00:00,8.0,94,11.2,5.6,97.0,95.0,low
2024-02-19 00:00:00+00:00,7.7,94,11.9,5.1,88.0,80.0,low
2024-02-19 01:00:00+00:00,7.6,94,12.4,5.0,75.5,76.0,low
2024-02-19 02:00:00+00:00,7.3,95,11.3,4.8,74.0,69.5,low
2024-02-19 03:00:00+00:00,7.0,95,10.7,4.5,66.0,66.0,low
2024-02-19 04:00:00+00:00,7.0,95,12.9,4.2,69.0,67.5,low
2024-02-19 05:00:00+00:00,6.8,96,15.6,3.6,66.5,74.0,low
2024-02-19 06:00:00+00:00,7.4,99,19.8,3.8,73.5,92.0,low
